op1,op2,add(op1,op2),sub(op1,op2),sub(op2,op1),mul(op1,op2)
72974832845462012532441795780283563564336179357198015822648228447113274547362,49987349653540095535518456464802392673665555937769794090876295301027289158810,7170093288645859305262805295678382707915591879677495717990892439273465852221,22987483191921916996923339315481170890670623419428221731771933146085985388552,92804606018434331765774107633926402639415519995862092463761698162781112465399,112710000114418909237233146058530806678388524910384841991374181797875102483096
16008980885227930890223527613223565609062293835408668057075783873053704361994,99123479479588862363704134405709235430040048300200313888148488016491137442184,115132460364816793253927662018932801039102342135608981945224271889544841804178,32677590615995317289216840156921903709108388950498668364460927165429664773761,83114498594360931473480606792485669820977754464791645831072704143437433080190,52158664256981562210130581524190169308900306077775664140935742477696684028035
42340473667695032045036383046293856749203857828527041187813779142426065717852,19177093558742639140235739291957321582687921488549423023162889045160762587862,61517567226437671185272122338251178331891779317076464210976668187586828305714,23163380108952392904800643754336535166515936339977618164650890097265303129990,92628709101403855857896803195071038363570207075312696030882741211601794723961,43281940454938747272141959679773679995953050771841162582286324964691411358965
97395701086818901035492454915149291896391126434196031739152511549213552356772,78433935073884737194458192686074382220546307569247399843035015649507079443822,60037546950347389467253200651816100586851290588153117386653895889853533946643,18961766012934163841034262229074909675844818864948631896117495899706472912950,96830323197422084921663184720332663854241324550341682299416135409160624941001,63565481460502419244083830387054959795522145249979653183327602818943897926566
49799540764022402992148415422404581878684271165836061445903966686563677175773,114227721851758802029115243637936574391152066836174349664040340582498315246412,48235173405424956258566212110933582739750194586720096914410675960194894568234,51363908122619849725730618733875581017618347744952025977397257412932459783312,64428181087736399036966828215531992512467795670338288218136373895934638070639,29617815490230247346088852075398503291443051329353357753171254988406476690782
62728117721452831910565084221730849365961785914986399461136183718599233718592,28983759296431164758785831969396459532790593488296174467958634796324032248168,91711877017883996669350916191127308898752379403282573929094818514923265966760,33744358425021667151779252252334389833171192426690224993177548922275201470424,82047730785334581610918194697073183696914950988600089202356082386591896383527,53729068718775081157673214640250434774044076874301255586709257772920335824385
27919922158638201563396121636652821600134876067910950233926301790664959796521,56153992905389480773473450593742381617296375547217547911782605424324700882884,84073915064027682336869572230395203217431251615128498145708907214989660679405,87558018463604969552620117992318013512924643935983716517677327675207356767588,28234070746751279210077328957089560017161499479306597677856303633659741086363,97145164911567332692523849421153836872564591977500272867357591099839722356512
21248688499577616224217648521749768766711748361921723132335594766514648395133,80167757946991142208122922784601567687031722280438194237389368584280599271330,101416446446568758432340571306351336453743470642359917369724963350795247666463,56873019762942722778792172686555774609766169496773843090479857491101146977754,58919069447413525983905274262851798920319973918516471105053773817765950876197,45312336964117319710896778098433074814230516584311838958219046521282331988604
101089327896821572100327304920501952314689559623669208690501037440835909414792,88654613641890346222436757115117042169590906563620021515421114589996372052752,73951852328355669560066615086211420954194322771998916010388520721965183613593,12434714254931225877890547805384910145098653060049187175079922850839537362040,103357374955425022884806899144022663384987490355241127020453708458027560491911,68678614555570723609041107316584058607204111999834848230470696102250790692004
113146064313323983978194531304322108668073417907882524803891471300189422769589,17170317524310623624911215250001061479494372756049528904934526406099256374812,14524292627278358840408299604915596617481647248641739513292366397421581290450,95975746789013360353283316054321047188579045151832995898956944894090166394777,19816342421342888409414130895086526341507098263457318296576686414776931459174,101904956778704611310117636208288607226726518513286847826044872477471252333341
